,Building,Class,Actual_Enrl,Latitude,Longitude,Days,Day_start_M,Day_end_M,Day_start_T,Day_end_T,Day_start_W,Day_end_W,Day_start_R,Day_end_R,Day_start_F,Day_end_F,Day_start_S,Day_end_S,Day_start_U,Day_end_U
3290,SH,ARCH 380,13,679795.846701,7642013.91022,MWF,2016-09-26 13:00:00,2016-09-26 17:00:00,na,na,2016-09-28 13:00:00,2016-09-28 17:00:00,na,na,2016-09-30 13:00:00,2016-09-30 17:00:00,na,na,na,na
3291,SH,ARCH 380,13,679795.846701,7642013.91022,MWF,2016-09-26 13:00:00,2016-09-26 17:00:00,na,na,2016-09-28 13:00:00,2016-09-28 17:00:00,na,na,2016-09-30 13:00:00,2016-09-30 17:00:00,na,na,na,na
3292,SH,ARCH 380,13,679795.846701,7642013.91022,MWF,2016-09-26 13:00:00,2016-09-26 17:00:00,na,na,2016-09-28 13:00:00,2016-09-28 17:00:00,na,na,2016-09-30 13:00:00,2016-09-30 17:00:00,na,na,na,na
3293,SH,ARCH 121,12,679795.846701,7642013.91022,MF,2016-09-26 13:00:00,2016-09-26 17:00:00,na,na,na,na,na,na,2016-09-30 13:00:00,2016-09-30 17:00:00,na,na,na,na
3294,SH,ARCH 480,15,679795.846701,7642013.91022,MWF,2016-09-26 13:00:00,2016-09-26 17:00:00,na,na,2016-09-28 13:00:00,2016-09-28 17:00:00,na,na,2016-09-30 13:00:00,2016-09-30 17:00:00,na,na,na,na
3295,SH,ARCH 480,15,679795.846701,7642013.91022,MWF,2016-09-26 13:00:00,2016-09-26 17:00:00,na,na,2016-09-28 13:00:00,2016-09-28 17:00:00,na,na,2016-09-30 13:00:00,2016-09-30 17:00:00,na,na,na,na
3296,SH,ARCH 480,15,679795.846701,7642013.91022,MWF,2016-09-26 13:00:00,2016-09-26 17:00:00,na,na,2016-09-28 13:00:00,2016-09-28 17:00:00,na,na,2016-09-30 13:00:00,2016-09-30 17:00:00,na,na,na,na
3297,SH,ARCH 571,6,679795.846701,7642013.91022,MWF,2016-09-26 13:00:00,2016-09-26 17:00:00,na,na,2016-09-28 13:00:00,2016-09-28 17:00:00,na,na,2016-09-30 13:00:00,2016-09-30 17:00:00,na,na,na,na
3298,SH,ARCH 420,8,679795.846701,7642013.91022,TF,na,na,2016-09-27 09:00:00,2016-09-27 11:50:00,na,na,na,na,2016-09-30 09:00:00,2016-09-30 11:50:00,na,na,na,na
3299,SH,ARCH 520,2,679795.846701,7642013.91022,TF,na,na,2016-09-27 09:00:00,2016-09-27 11:50:00,na,na,na,na,2016-09-30 09:00:00,2016-09-30 11:50:00,na,na,na,na
3302,SRTC,PH 375U,13,680741.5574630001,7641704.5849399995,MW,2016-09-26 14:00:00,2016-09-26 15:50:00,na,na,2016-09-28 14:00:00,2016-09-28 15:50:00,na,na,na,na,na,na,na,na
3303,SRTC,PH 471,5,680741.5574630001,7641704.5849399995,MW,2016-09-26 14:00:00,2016-09-26 15:50:00,na,na,2016-09-28 14:00:00,2016-09-28 15:50:00,na,na,na,na,na,na,na,na
3304,SRTC,FIN 352,14,680741.5574630001,7641704.5849399995,MW,2016-09-26 16:40:00,2016-09-26 18:30:00,na,na,2016-09-28 16:40:00,2016-09-28 18:30:00,na,na,na,na,na,na,na,na
3305,SRTC,PH 335U,43,680741.5574630001,7641704.5849399995,MW,2016-09-26 18:40:00,2016-09-26 20:30:00,na,na,2016-09-28 18:40:00,2016-09-28 20:30:00,na,na,na,na,na,na,na,na
3306,SRTC,ACTG 381,40,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:50:00,na,na,2016-09-29 10:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
3307,SRTC,ACTG 381,0,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:50:00,na,na,2016-09-29 10:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
3308,SRTC,PH 431,24,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 12:00:00,2016-09-27 13:50:00,na,na,2016-09-29 12:00:00,2016-09-29 13:50:00,na,na,na,na,na,na
3309,SRTC,PH 531,2,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 12:00:00,2016-09-27 13:50:00,na,na,2016-09-29 12:00:00,2016-09-29 13:50:00,na,na,na,na,na,na
3310,SRTC,BA 302,43,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:50:00,na,na,2016-09-29 14:00:00,2016-09-29 15:50:00,na,na,na,na,na,na
3311,SRTC,ECE 598,2,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 16:40:00,2016-09-27 18:30:00,na,na,2016-09-29 16:40:00,2016-09-29 18:30:00,na,na,na,na,na,na
3312,SRTC,PH 411,20,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 16:40:00,2016-09-27 18:30:00,na,na,2016-09-29 16:40:00,2016-09-29 18:30:00,na,na,na,na,na,na
3313,SRTC,PH 511,0,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 16:40:00,2016-09-27 18:30:00,na,na,2016-09-29 16:40:00,2016-09-29 18:30:00,na,na,na,na,na,na
3314,SRTC,CH 199,14,680741.5574630001,7641704.5849399995,T,na,na,2016-09-27 18:40:00,2016-09-27 21:20:00,na,na,na,na,na,na,na,na,na,na
3315,SRTC,ITP 513,25,680741.5574630001,7641704.5849399995,W,na,na,na,na,2016-09-28 09:00:00,2016-09-28 11:50:00,na,na,na,na,na,na,na,na
3316,SRTC,PH 299,3,680741.5574630001,7641704.5849399995,F,na,na,na,na,na,na,na,na,2016-09-30 12:00:00,2016-09-30 13:50:00,na,na,na,na
3317,SRTC,WR 214,11,680741.5574630001,7641704.5849399995,MW,2016-09-26 08:15:00,2016-09-26 10:05:00,na,na,2016-09-28 08:15:00,2016-09-28 10:05:00,na,na,na,na,na,na,na,na
3318,SRTC,PH 321,3,680741.5574630001,7641704.5849399995,MW,2016-09-26 10:15:00,2016-09-26 12:05:00,na,na,2016-09-28 10:15:00,2016-09-28 12:05:00,na,na,na,na,na,na,na,na
3319,SRTC,WR 121,19,680741.5574630001,7641704.5849399995,MWF,2016-09-26 12:45:00,2016-09-26 13:50:00,na,na,2016-09-28 12:45:00,2016-09-28 13:50:00,na,na,2016-09-30 12:45:00,2016-09-30 13:50:00,na,na,na,na
3320,SRTC,PH 378U,7,680741.5574630001,7641704.5849399995,MW,2016-09-26 14:00:00,2016-09-26 15:50:00,na,na,2016-09-28 14:00:00,2016-09-28 15:50:00,na,na,na,na,na,na,na,na
3321,SRTC,SCI 355U,17,680741.5574630001,7641704.5849399995,MW,2016-09-26 14:00:00,2016-09-26 15:50:00,na,na,2016-09-28 14:00:00,2016-09-28 15:50:00,na,na,na,na,na,na,na,na
3322,SRTC,WR 121,20,680741.5574630001,7641704.5849399995,MW,2016-09-26 16:40:00,2016-09-26 18:30:00,na,na,2016-09-28 16:40:00,2016-09-28 18:30:00,na,na,na,na,na,na,na,na
3323,SRTC,PH 445,1,680741.5574630001,7641704.5849399995,MW,2016-09-26 18:40:00,2016-09-26 20:30:00,na,na,2016-09-28 18:40:00,2016-09-28 20:30:00,na,na,na,na,na,na,na,na
3324,SRTC,PH 545,7,680741.5574630001,7641704.5849399995,MW,2016-09-26 18:40:00,2016-09-26 20:30:00,na,na,2016-09-28 18:40:00,2016-09-28 20:30:00,na,na,na,na,na,na,na,na
3325,SRTC,PH 617,24,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:50:00,na,na,2016-09-29 10:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
3326,SRTC,UNST 421,16,680741.5574630001,7641704.5849399995,T,na,na,2016-09-27 12:00:00,2016-09-27 13:50:00,na,na,na,na,na,na,na,na,na,na
3327,SRTC,PH 104,22,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:50:00,na,na,2016-09-29 14:00:00,2016-09-29 15:50:00,na,na,na,na,na,na
3328,SRTC,IT 301,14,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 16:00:00,2016-09-27 17:50:00,na,na,2016-09-29 16:00:00,2016-09-29 17:50:00,na,na,na,na,na,na
3329,SRTC,CH 384,10,680741.5574630001,7641704.5849399995,R,na,na,na,na,na,na,2016-09-29 12:00:00,2016-09-29 13:50:00,na,na,na,na,na,na
3330,SRTC,WR 323,23,680741.5574630001,7641704.5849399995,MWF,2016-09-26 10:15:00,2016-09-26 11:20:00,na,na,2016-09-28 10:15:00,2016-09-28 11:20:00,na,na,2016-09-30 10:15:00,2016-09-30 11:20:00,na,na,na,na
3331,SRTC,ENG 300,25,680741.5574630001,7641704.5849399995,MWF,2016-09-26 11:30:00,2016-09-26 12:35:00,na,na,2016-09-28 11:30:00,2016-09-28 12:35:00,na,na,2016-09-30 11:30:00,2016-09-30 12:35:00,na,na,na,na
3332,SRTC,SPED 417,14,680741.5574630001,7641704.5849399995,MW,2016-09-26 14:00:00,2016-09-26 15:50:00,na,na,2016-09-28 14:00:00,2016-09-28 15:50:00,na,na,na,na,na,na,na,na
3333,SRTC,ELP 525,15,680741.5574630001,7641704.5849399995,M,2016-09-26 18:40:00,2016-09-26 21:20:00,na,na,na,na,na,na,na,na,na,na,na,na
3334,SRTC,WS 301,23,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:50:00,na,na,2016-09-29 10:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
3335,SRTC,WR 333,25,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:50:00,na,na,2016-09-29 14:00:00,2016-09-29 15:50:00,na,na,na,na,na,na
3336,SRTC,ELP 550,20,680741.5574630001,7641704.5849399995,T,na,na,2016-09-27 16:00:00,2016-09-27 18:30:00,na,na,na,na,na,na,na,na,na,na
3337,SRTC,PH 507,2,680741.5574630001,7641704.5849399995,M,2016-09-26 09:00:00,2016-09-26 10:50:00,na,na,na,na,na,na,na,na,na,na,na,na
3338,SRTC,PH 507,0,680741.5574630001,7641704.5849399995,M,2016-09-26 09:00:00,2016-09-26 10:50:00,na,na,na,na,na,na,na,na,na,na,na,na
3339,SRTC,PH 607,0,680741.5574630001,7641704.5849399995,M,2016-09-26 09:00:00,2016-09-26 10:50:00,na,na,na,na,na,na,na,na,na,na,na,na
3340,SRTC,PH 607,0,680741.5574630001,7641704.5849399995,M,2016-09-26 09:00:00,2016-09-26 10:50:00,na,na,na,na,na,na,na,na,na,na,na,na
3341,SRTC,PH 214,17,680741.5574630001,7641704.5849399995,M,2016-09-26 18:40:00,2016-09-26 21:30:00,na,na,na,na,na,na,na,na,na,na,na,na
3342,SRTC,PH 214,26,680741.5574630001,7641704.5849399995,T,na,na,2016-09-27 09:00:00,2016-09-27 11:50:00,na,na,na,na,na,na,na,na,na,na
3343,SRTC,PH 214,28,680741.5574630001,7641704.5849399995,T,na,na,2016-09-27 12:00:00,2016-09-27 14:50:00,na,na,na,na,na,na,na,na,na,na
3344,SRTC,PH 214,22,680741.5574630001,7641704.5849399995,T,na,na,2016-09-27 17:00:00,2016-09-27 19:50:00,na,na,na,na,na,na,na,na,na,na
3345,SRTC,PH 214,21,680741.5574630001,7641704.5849399995,W,na,na,na,na,2016-09-28 09:00:00,2016-09-28 11:50:00,na,na,na,na,na,na,na,na
3346,SRTC,PH 214,28,680741.5574630001,7641704.5849399995,W,na,na,na,na,2016-09-28 12:00:00,2016-09-28 14:50:00,na,na,na,na,na,na,na,na
3347,SRTC,PH 214,27,680741.5574630001,7641704.5849399995,W,na,na,na,na,2016-09-28 15:00:00,2016-09-28 17:50:00,na,na,na,na,na,na,na,na
3348,SRTC,PH 214,15,680741.5574630001,7641704.5849399995,W,na,na,na,na,2016-09-28 18:35:00,2016-09-28 21:25:00,na,na,na,na,na,na,na,na
3349,SRTC,PH 214,25,680741.5574630001,7641704.5849399995,R,na,na,na,na,na,na,2016-09-29 09:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
3350,SRTC,PH 214,28,680741.5574630001,7641704.5849399995,R,na,na,na,na,na,na,2016-09-29 14:00:00,2016-09-29 16:50:00,na,na,na,na,na,na
3351,SRTC,PH 214,22,680741.5574630001,7641704.5849399995,R,na,na,na,na,na,na,2016-09-29 18:35:00,2016-09-29 21:25:00,na,na,na,na,na,na
3352,SRTC,PH 214,23,680741.5574630001,7641704.5849399995,F,na,na,na,na,na,na,na,na,2016-09-30 08:00:00,2016-09-30 10:50:00,na,na,na,na
3353,SRTC,PH 214,25,680741.5574630001,7641704.5849399995,F,na,na,na,na,na,na,na,na,2016-09-30 11:00:00,2016-09-30 13:50:00,na,na,na,na
3354,SRTC,PH 214,27,680741.5574630001,7641704.5849399995,F,na,na,na,na,na,na,na,na,2016-09-30 14:00:00,2016-09-30 16:50:00,na,na,na,na
3355,SRTC,PH 214,21,680741.5574630001,7641704.5849399995,S,na,na,na,na,na,na,na,na,na,na,2016-10-01 09:30:00,2016-10-01 12:20:00,na,na
3356,SRTC,STAT 664,8,680741.5574630001,7641704.5849399995,MWF,2016-09-26 10:15:00,2016-09-26 11:05:00,na,na,2016-09-28 10:15:00,2016-09-28 11:05:00,na,na,2016-09-30 10:15:00,2016-09-30 11:05:00,na,na,na,na
3357,SRTC,LING 114,15,680741.5574630001,7641704.5849399995,MWF,2016-09-26 11:30:00,2016-09-26 12:35:00,na,na,2016-09-28 11:30:00,2016-09-28 12:35:00,na,na,2016-09-30 11:30:00,2016-09-30 12:35:00,na,na,na,na
3358,SRTC,CH 460,5,680741.5574630001,7641704.5849399995,MW,2016-09-26 16:40:00,2016-09-26 18:30:00,na,na,2016-09-28 16:40:00,2016-09-28 18:30:00,na,na,na,na,na,na,na,na
3359,SRTC,CH 560,3,680741.5574630001,7641704.5849399995,MW,2016-09-26 16:40:00,2016-09-26 18:30:00,na,na,2016-09-28 16:40:00,2016-09-28 18:30:00,na,na,na,na,na,na,na,na
3360,SRTC,CH 410,5,680741.5574630001,7641704.5849399995,MW,2016-09-26 18:40:00,2016-09-26 20:30:00,na,na,2016-09-28 18:40:00,2016-09-28 20:30:00,na,na,na,na,na,na,na,na
3361,SRTC,CH 510,6,680741.5574630001,7641704.5849399995,MW,2016-09-26 18:40:00,2016-09-26 20:30:00,na,na,2016-09-28 18:40:00,2016-09-28 20:30:00,na,na,na,na,na,na,na,na
3362,SRTC,AD HOC,0,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:50:00,na,na,2016-09-29 10:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
3363,SRTC,LING 170,11,680741.5574630001,7641704.5849399995,T,na,na,2016-09-27 12:00:00,2016-09-27 13:50:00,na,na,na,na,na,na,na,na,na,na
3364,SRTC,WR 410,1,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:50:00,na,na,2016-09-29 14:00:00,2016-09-29 15:50:00,na,na,na,na,na,na
3365,SRTC,WR 510,6,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:50:00,na,na,2016-09-29 14:00:00,2016-09-29 15:50:00,na,na,na,na,na,na
3366,SRTC,CH 410,4,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 16:40:00,2016-09-27 18:30:00,na,na,2016-09-29 16:40:00,2016-09-29 18:30:00,na,na,na,na,na,na
3367,SRTC,CH 510,11,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 16:40:00,2016-09-27 18:30:00,na,na,2016-09-29 16:40:00,2016-09-29 18:30:00,na,na,na,na,na,na
3368,SRTC,CH 284,10,680741.5574630001,7641704.5849399995,R,na,na,na,na,na,na,2016-09-29 08:00:00,2016-09-29 09:50:00,na,na,na,na,na,na
3369,SRTC,LING 170,0,680741.5574630001,7641704.5849399995,R,na,na,na,na,na,na,2016-09-29 12:00:00,2016-09-29 13:50:00,na,na,na,na,na,na
3370,SRTC,ESM 509,15,680741.5574630001,7641704.5849399995,F,na,na,na,na,na,na,na,na,2016-09-30 09:00:00,2016-09-30 09:50:00,na,na,na,na
3372,SRTC,UNST 421,15,680741.5574630001,7641704.5849399995,M,2016-09-26 09:00:00,2016-09-26 11:30:00,na,na,na,na,na,na,na,na,na,na,na,na
3373,SRTC,LING 114,13,680741.5574630001,7641704.5849399995,MWF,2016-09-26 12:45:00,2016-09-26 13:50:00,na,na,2016-09-28 12:45:00,2016-09-28 13:50:00,na,na,2016-09-30 12:45:00,2016-09-30 13:50:00,na,na,na,na
3374,SRTC,BI 410,6,680741.5574630001,7641704.5849399995,MWF,2016-09-26 15:15:00,2016-09-26 16:20:00,na,na,2016-09-28 15:15:00,2016-09-28 16:20:00,na,na,2016-09-30 15:15:00,2016-09-30 16:20:00,na,na,na,na
3375,SRTC,BI 510,1,680741.5574630001,7641704.5849399995,MWF,2016-09-26 15:15:00,2016-09-26 16:20:00,na,na,2016-09-28 15:15:00,2016-09-28 16:20:00,na,na,2016-09-30 15:15:00,2016-09-30 16:20:00,na,na,na,na
3376,SRTC,LING 126,15,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:50:00,na,na,2016-09-29 10:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
3377,SRTC,LING 170,10,680741.5574630001,7641704.5849399995,T,na,na,2016-09-27 12:00:00,2016-09-27 13:50:00,na,na,na,na,na,na,na,na,na,na
3378,SRTC,UNST 421,16,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 16:00:00,2016-09-27 17:50:00,na,na,2016-09-29 16:00:00,2016-09-29 17:50:00,na,na,na,na,na,na
3379,SRTC,LING 170,0,680741.5574630001,7641704.5849399995,R,na,na,na,na,na,na,2016-09-29 12:00:00,2016-09-29 13:50:00,na,na,na,na,na,na
3380,SRTC,CH 384,10,680741.5574630001,7641704.5849399995,R,na,na,na,na,na,na,2016-09-29 14:00:00,2016-09-29 15:50:00,na,na,na,na,na,na
3381,SRTC,PH 299,8,680741.5574630001,7641704.5849399995,R,na,na,na,na,na,na,2016-09-29 10:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
3382,SRTC,ESM 220L,20,680741.5574630001,7641704.5849399995,M,2016-09-26 11:30:00,2016-09-26 14:30:00,na,na,na,na,na,na,na,na,na,na,na,na
3383,SRTC,ESM 323,15,680741.5574630001,7641704.5849399995,T,na,na,2016-09-27 14:00:00,2016-09-27 17:50:00,na,na,na,na,na,na,na,na,na,na
3384,SRTC,ESM 220L,20,680741.5574630001,7641704.5849399995,W,na,na,na,na,2016-09-28 11:30:00,2016-09-28 14:30:00,na,na,na,na,na,na,na,na
3385,SRTC,ESM 335,24,680741.5574630001,7641704.5849399995,R,na,na,na,na,na,na,2016-09-29 12:00:00,2016-09-29 13:50:00,na,na,na,na,na,na
3386,SRTC,ESM 323,13,680741.5574630001,7641704.5849399995,R,na,na,na,na,na,na,2016-09-29 14:00:00,2016-09-29 17:50:00,na,na,na,na,na,na
3387,SRTC,ESM 220L,18,680741.5574630001,7641704.5849399995,F,na,na,na,na,na,na,na,na,2016-09-30 10:30:00,2016-09-30 13:30:00,na,na,na,na
3388,SRTC,ESM 323,13,680741.5574630001,7641704.5849399995,F,na,na,na,na,na,na,na,na,2016-09-30 14:00:00,2016-09-30 17:50:00,na,na,na,na
3390,SRTC,UNST 421,12,680741.5574630001,7641704.5849399995,M,2016-09-26 09:00:00,2016-09-26 11:20:00,na,na,na,na,na,na,na,na,na,na,na,na
3391,SRTC,STAT 243,39,680741.5574630001,7641704.5849399995,MWF,2016-09-26 14:00:00,2016-09-26 15:05:00,na,na,2016-09-28 14:00:00,2016-09-28 15:05:00,na,na,2016-09-30 14:00:00,2016-09-30 15:05:00,na,na,na,na
3392,SRTC,LING 399,17,680741.5574630001,7641704.5849399995,MWF,2016-09-26 15:15:00,2016-09-26 17:35:00,na,na,2016-09-28 15:15:00,2016-09-28 17:35:00,na,na,2016-09-30 15:15:00,2016-09-30 17:35:00,na,na,na,na
3393,SRTC,BA 385,31,680741.5574630001,7641704.5849399995,M,2016-09-26 17:40:00,2016-09-26 21:20:00,na,na,na,na,na,na,na,na,na,na,na,na
3394,SRTC,ACTG 360,45,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:50:00,na,na,2016-09-29 10:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
3395,SRTC,MGMT 446,28,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 12:00:00,2016-09-27 13:50:00,na,na,2016-09-29 12:00:00,2016-09-29 13:50:00,na,na,na,na,na,na
3396,SRTC,UNST 421,16,680741.5574630001,7641704.5849399995,T,na,na,2016-09-27 14:00:00,2016-09-27 16:50:00,na,na,na,na,na,na,na,na,na,na
3397,SRTC,BA 301,44,680741.5574630001,7641704.5849399995,T,na,na,2016-09-27 17:40:00,2016-09-27 21:20:00,na,na,na,na,na,na,na,na,na,na
3398,SRTC,JST 431,12,680741.5574630001,7641704.5849399995,W,na,na,na,na,2016-09-28 11:00:00,2016-09-28 13:50:00,na,na,na,na,na,na,na,na
3399,SRTC,JST 431H,0,680741.5574630001,7641704.5849399995,W,na,na,na,na,2016-09-28 11:00:00,2016-09-28 13:50:00,na,na,na,na,na,na,na,na
3400,SRTC,PH 299,10,680741.5574630001,7641704.5849399995,R,na,na,na,na,na,na,2016-09-29 14:00:00,2016-09-29 15:50:00,na,na,na,na,na,na
3401,SRTC,BA 301,44,680741.5574630001,7641704.5849399995,R,na,na,na,na,na,na,2016-09-29 17:40:00,2016-09-29 21:20:00,na,na,na,na,na,na
3402,SRTC,PH 214,14,680741.5574630001,7641704.5849399995,M,2016-09-26 17:00:00,2016-09-26 19:50:00,na,na,na,na,na,na,na,na,na,na,na,na
3403,SRTC,PH 214,27,680741.5574630001,7641704.5849399995,T,na,na,2016-09-27 12:00:00,2016-09-27 14:50:00,na,na,na,na,na,na,na,na,na,na
3404,SRTC,PH 214,26,680741.5574630001,7641704.5849399995,T,na,na,2016-09-27 15:00:00,2016-09-27 17:50:00,na,na,na,na,na,na,na,na,na,na
3405,SRTC,PH 214,19,680741.5574630001,7641704.5849399995,T,na,na,2016-09-27 18:40:00,2016-09-27 21:30:00,na,na,na,na,na,na,na,na,na,na
3406,SRTC,PH 214,20,680741.5574630001,7641704.5849399995,W,na,na,na,na,2016-09-28 09:00:00,2016-09-28 11:50:00,na,na,na,na,na,na,na,na
3407,SRTC,PH 214,27,680741.5574630001,7641704.5849399995,W,na,na,na,na,2016-09-28 12:00:00,2016-09-28 14:50:00,na,na,na,na,na,na,na,na
3408,SRTC,PH 214,22,680741.5574630001,7641704.5849399995,W,na,na,na,na,2016-09-28 17:00:00,2016-09-28 19:50:00,na,na,na,na,na,na,na,na
3409,SRTC,PH 214,25,680741.5574630001,7641704.5849399995,R,na,na,na,na,na,na,2016-09-29 09:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
3410,SRTC,PH 214,25,680741.5574630001,7641704.5849399995,R,na,na,na,na,na,na,2016-09-29 12:00:00,2016-09-29 14:50:00,na,na,na,na,na,na
3411,SRTC,PH 214,25,680741.5574630001,7641704.5849399995,R,na,na,na,na,na,na,2016-09-29 15:00:00,2016-09-29 17:50:00,na,na,na,na,na,na
3412,SRTC,PH 214,25,680741.5574630001,7641704.5849399995,F,na,na,na,na,na,na,na,na,2016-09-30 11:00:00,2016-09-30 13:50:00,na,na,na,na
3429,SRTC,SPHR 530,23,680741.5574630001,7641704.5849399995,MW,2016-09-26 09:00:00,2016-09-26 10:50:00,na,na,2016-09-28 09:00:00,2016-09-28 10:50:00,na,na,na,na,na,na,na,na
3430,SRTC,SPHR 584,22,680741.5574630001,7641704.5849399995,MW,2016-09-26 11:00:00,2016-09-26 12:50:00,na,na,2016-09-28 11:00:00,2016-09-28 12:50:00,na,na,na,na,na,na,na,na
3431,SRTC,WR 323,23,680741.5574630001,7641704.5849399995,M,2016-09-26 14:00:00,2016-09-26 15:50:00,na,na,na,na,na,na,na,na,na,na,na,na
3432,SRTC,BI 450,15,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:50:00,na,na,2016-09-29 10:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
3433,SRTC,BI 550,3,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:50:00,na,na,2016-09-29 10:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
3434,SRTC,WR 410,3,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 12:00:00,2016-09-27 13:50:00,na,na,2016-09-29 12:00:00,2016-09-29 13:50:00,na,na,na,na,na,na
3435,SRTC,WR 510,10,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 12:00:00,2016-09-27 13:50:00,na,na,2016-09-29 12:00:00,2016-09-29 13:50:00,na,na,na,na,na,na
3436,SRTC,WR 323,24,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 14:00:00,2016-09-27 15:50:00,na,na,2016-09-29 14:00:00,2016-09-29 15:50:00,na,na,na,na,na,na
3437,SRTC,BI 438,3,680741.5574630001,7641704.5849399995,W,na,na,na,na,2016-09-28 14:00:00,2016-09-28 16:30:00,na,na,na,na,na,na,na,na
3438,SRTC,BI 538,2,680741.5574630001,7641704.5849399995,W,na,na,na,na,2016-09-28 14:00:00,2016-09-28 16:30:00,na,na,na,na,na,na,na,na
3439,SRTC,WS 315,25,680741.5574630001,7641704.5849399995,W,na,na,na,na,2016-09-28 17:30:00,2016-09-28 21:10:00,na,na,na,na,na,na,na,na
3440,SRTC,PH 299,6,680741.5574630001,7641704.5849399995,F,na,na,na,na,na,na,na,na,2016-09-30 12:00:00,2016-09-30 13:50:00,na,na,na,na
3442,SRTC,WR 460,4,680741.5574630001,7641704.5849399995,MW,2016-09-26 10:00:00,2016-09-26 11:50:00,na,na,2016-09-28 10:00:00,2016-09-28 11:50:00,na,na,na,na,na,na,na,na
3443,SRTC,WR 560,11,680741.5574630001,7641704.5849399995,MW,2016-09-26 10:00:00,2016-09-26 11:50:00,na,na,2016-09-28 10:00:00,2016-09-28 11:50:00,na,na,na,na,na,na,na,na
3444,SRTC,CHN 411,2,680741.5574630001,7641704.5849399995,MW,2016-09-26 12:00:00,2016-09-26 13:50:00,na,na,2016-09-28 12:00:00,2016-09-28 13:50:00,na,na,na,na,na,na,na,na
3445,SRTC,CHN 511,0,680741.5574630001,7641704.5849399995,MW,2016-09-26 12:00:00,2016-09-26 13:50:00,na,na,2016-09-28 12:00:00,2016-09-28 13:50:00,na,na,na,na,na,na,na,na
3446,SRTC,WR 412,18,680741.5574630001,7641704.5849399995,MW,2016-09-26 14:00:00,2016-09-26 15:50:00,na,na,2016-09-28 14:00:00,2016-09-28 15:50:00,na,na,na,na,na,na,na,na
3447,SRTC,UNST 421,12,680741.5574630001,7641704.5849399995,M,2016-09-26 16:40:00,2016-09-26 20:00:00,na,na,na,na,na,na,na,na,na,na,na,na
3448,SRTC,JPN 301,18,680741.5574630001,7641704.5849399995,TWRF,na,na,2016-09-27 09:00:00,2016-09-27 09:50:00,2016-09-28 09:00:00,2016-09-28 09:50:00,2016-09-29 09:00:00,2016-09-29 09:50:00,2016-09-30 09:00:00,2016-09-30 09:50:00,na,na,na,na
3449,SRTC,JPN 304,23,680741.5574630001,7641704.5849399995,TR,na,na,2016-09-27 10:00:00,2016-09-27 11:50:00,na,na,2016-09-29 10:00:00,2016-09-29 11:50:00,na,na,na,na,na,na
